10,17,4,0,6,17,7,10,17
4,5,1,0,2,9,1,4,21
6,13,12,2,21,14,3,6,23
4,6,1,1,4,10,1,3,18
6,2,1,0,0,18,0,4,30
7,12,14,2,21,11,2,9,31
6,11,12,2,21,9,1,8,28
5,7,1,0,5,6,1,5,19
7,10,5,1,12,10,2,7,22
6,14,13,2,23,15,3,6,25
10,14,7,1,16,17,4,8,28
5,12,11,1,20,14,3,4,20
8,14,4,0,10,15,4,8,15
8,16,18,7,27,14,4,8,26
4,6,1,1,6,16,0,4,26
5,7,2,1,5,10,1,5,22
7,9,3,1,11,19,1,6,29
7,8,8,1,13,17,5,9,18
6,9,4,1,15,6,2,5,15
5,8,4,0,7,9,0,6,23
5,11,13,3,21,10,1,5,23
7,10,7,1,16,10,3,6,21
5,9,7,1,15,10,2,4,18
4,3,0,0,0,16,0,3,24
7,8,7,1,12,17,5,9,18
6,10,8,1,14,10,3,7,24
10,17,4,0,5,17,7,10,17
8,10,2,0,4,17,2,6,29
7,10,8,1,14,10,3,7,25
7,15,14,2,22,15,3,7,26
5,6,0,1,3,17,0,4,26
8,12,4,1,10,16,2,6,27
7,8,3,1,8,18,4,6,23
6,6,4,1,8,15,4,7,14
4,4,1,0,4,13,3,6,9
5,8,2,1,9,9,2,5,20
5,9,6,1,14,8,1,5,20
6,8,2,1,7,9,2,6,20
3,6,0,-1,0,11,2,4,10
7,9,3,1,12,19,2,6,28
5,9,0,0,1,13,3,5,12
3,6,0,0,0,12,1,3,11
8,11,8,1,14,11,2,7,24
6,9,2,1,6,10,2,6,20
8,10,2,0,4,16,2,6,29
9,14,13,3,22,10,4,8,24
7,10,7,1,13,11,2,7,25
7,11,9,1,18,10,3,7,22
5,9,8,1,19,9,2,5,22
7,9,4,1,5,11,2,7,24
5,9,8,1,9,10,0,5,23
8,13,14,3,23,12,3,10,30
5,5,0,1,1,19,0,5,29
6,7,2,1,7,9,2,5,20
7,16,16,5,26,14,4,7,25
6,13,11,1,18,13,3,5,22
7,14,3,0,6,16,5,8,17
6,10,8,2,18,10,3,5,19
6,8,4,1,11,9,2,5,20
5,9,7,1,17,10,2,4,18
7,9,3,0,4,10,2,7,23
4,6,2,1,6,10,1,3,16
7,15,14,2,22,15,3,7,26
9,17,16,4,24,14,5,9,26
10,15,14,4,23,11,4,9,25
7,5,1,0,0,17,1,5,29
8,9,4,1,10,18,4,8,25
7,9,9,1,14,17,5,9,19
4,4,0,0,1,7,1,3,16
7,15,15,4,25,14,3,6,24
7,11,9,1,14,10,2,9,30
10,16,3,0,4,17,7,10,17
4,7,0,0,0,13,2,4,13
5,10,6,1,18,14,1,4,24
4,6,1,1,5,10,1,3,19
7,11,8,1,13,11,2,7,24
3,5,0,-1,-1,12,0,4,13
10,16,12,1,20,21,4,9,34
5,7,3,1,7,9,1,5,21
5,9,0,0,2,13,3,5,11
6,11,11,1,19,11,2,8,31
7,5,1,0,0,17,1,5,30
8,12,11,2,21,10,3,8,24
7,11,8,1,17,9,3,6,20
9,13,5,1,13,17,4,7,28
7,13,4,0,11,15,4,7,15
9,13,12,2,22,12,3,8,25
9,13,10,1,19,10,3,8,24
7,10,6,1,12,10,2,7,23
7,15,14,2,22,15,3,7,26
5,9,1,0,0,14,2,6,14
7,11,8,1,17,9,3,6,19
7,9,2,0,1,17,2,6,29
7,10,7,1,13,11,2,7,25
6,10,9,1,15,11,3,8,26
7,12,14,2,21,10,2,8,28
1,3,0,-1,-1,8,0,3,7
6,10,8,1,16,10,1,6,23
5,8,5,1,14,10,2,4,19
7,10,4,1,11,20,2,6,28
8,16,18,7,27,15,4,8,25
7,11,12,2,20,11,2,9,31
8,16,17,6,27,15,5,7,26
7,8,3,1,12,8,2,6,20
7,12,15,4,23,10,2,8,28
8,14,15,5,22,11,2,8,26
7,8,9,1,14,17,5,9,18
2,3,0,-1,-1,12,-2,3,14
4,8,0,0,0,13,2,4,14
9,16,15,2,22,15,5,8,27
9,12,5,1,11,17,3,7,29
8,13,14,3,22,12,3,10,30
8,13,11,2,22,20,3,7,29
5,10,1,0,0,14,2,6,15
5,10,2,0,1,14,1,6,17
6,11,12,2,20,9,2,8,28
5,7,2,1,5,10,1,5,22
5,9,8,1,15,10,1,6,23
7,15,17,5,25,14,3,7,26
8,12,5,1,13,17,3,6,26
7,10,6,1,15,9,3,6,21
5,9,8,1,16,10,0,5,23
8,16,15,3,23,14,4,8,26
7,9,3,1,12,19,2,6,28
7,11,9,1,14,10,2,9,30
7,9,1,0,2,14,2,6,26
5,1,1,0,0,15,0,4,27
4,7,1,1,7,16,0,3,25
7,11,11,1,18,10,3,8,26
5,5,2,1,2,11,2,4,14
8,11,7,1,17,9,3,7,23
5,7,2,1,6,9,1,5,21
5,1,1,0,0,12,0,3,23
6,11,12,2,20,9,2,8,28
7,9,12,2,18,18,5,9,19
5,9,7,1,17,9,2,5,21
6,9,7,1,12,9,2,7,23
8,13,12,2,21,10,4,8,22
5,10,8,1,17,10,3,5,18
9,17,16,3,23,14,5,9,26
4,7,0,-1,0,12,1,5,13
7,9,4,1,10,10,2,6,21
10,15,10,1,18,18,4,7,28
8,16,18,7,27,15,4,8,26
2,3,0,-1,-1,12,-2,3,14
9,14,13,2,21,11,4,9,24
7,8,3,1,6,17,4,7,23
3,8,0,0,1,12,1,4,14
5,9,7,1,9,10,0,5,23
4,6,2,1,5,10,1,4,20
9,17,17,5,26,15,5,8,26
8,12,10,1,19,11,3,7,23
7,8,9,1,14,17,5,9,19
3,5,0,-1,-1,14,-2,3,16
6,11,9,1,16,9,2,6,22
7,5,1,0,0,17,1,5,30
3,6,3,1,15,8,1,3,18
4,8,5,1,16,8,1,4,20
5,7,2,1,4,10,1,5,22
7,15,15,4,25,14,4,6,24
8,12,9,1,20,9,3,8,24
5,8,3,1,12,16,0,4,27
6,12,12,2,20,10,1,7,24
4,2,0,0,-1,5,0,3,18
6,7,2,1,7,9,2,5,20
5,7,1,1,4,19,0,5,29
6,12,12,2,20,10,1,7,24
7,8,3,1,6,19,4,7,24
7,10,7,1,16,9,3,6,20
5,8,3,0,7,9,0,6,25
6,12,10,1,19,12,3,5,20
8,9,3,1,7,19,5,7,22
9,14,5,1,14,17,4,7,28
6,10,8,1,16,10,2,7,26
4,6,1,1,7,17,-1,3,27
11,19,7,0,10,17,8,11,17
9,17,16,5,25,15,5,9,27
9,17,16,3,23,14,5,8,26
7,4,1,0,0,17,1,5,29
6,7,2,1,5,16,3,5,18
5,10,9,1,19,10,2,5,21
9,11,2,1,9,16,3,7,29
4,8,0,0,0,13,2,4,13
9,14,11,2,23,20,3,8,30
8,12,4,1,7,17,2,7,29
8,16,17,6,26,15,4,7,25
5,9,8,1,15,10,0,5,23
8,13,14,3,22,12,3,10,30
8,13,13,4,23,11,3,8,25
4,7,7,1,9,10,0,4,22
6,13,11,1,19,13,3,5,22
5,5,0,0,-1,8,0,4,19
9,14,13,2,21,11,4,9,25
6,5,2,1,6,15,4,8,16
6,10,8,1,14,10,1,6,23
9,17,17,4,24,14,5,9,26
5,7,3,1,7,8,0,5,21
8,16,16,4,25,14,4,8,26
7,4,1,0,0,17,1,5,29
9,13,12,3,22,11,3,8,25
6,11,9,1,16,11,1,6,24
8,11,7,1,17,20,2,7,30
2,5,0,-1,0,10,1,3,11
6,9,4,1,9,9,2,6,21
7,4,1,0,0,17,1,4,29
9,15,5,0,9,16,6,9,17
4,7,3,1,14,9,2,3,16
5,9,3,1,12,14,2,3,19
6,10,9,2,19,10,3,5,20
8,12,13,2,21,11,3,9,29
9,16,3,0,4,17,7,10,17
6,11,13,2,20,11,2,8,30
8,16,17,6,27,16,4,8,26
4,3,0,0,0,16,-1,3,23
8,13,16,5,24,12,3,10,31
4,5,1,0,3,8,1,4,18
9,13,5,1,13,16,3,8,30
5,8,6,1,13,8,1,5,20
2,4,0,-1,0,7,1,3,7
4,7,5,1,15,8,1,3,19
6,2,1,0,0,17,0,4,29
3,7,0,0,0,12,1,4,14
7,5,1,0,0,17,1,5,30
10,17,3,0,5,17,7,10,17
4,7,0,-1,0,12,1,4,13
8,11,3,1,11,14,3,6,26
7,11,9,1,14,10,2,9,30
9,15,3,0,6,16,5,10,17
10,18,5,0,8,17,8,11,17
3,7,0,0,0,12,2,4,12
4,3,0,0,0,14,0,3,21
8,12,10,2,21,9,4,7,21
3,6,0,-1,0,12,1,4,12
5,8,4,1,8,9,0,6,23
6,11,11,2,19,10,1,6,24
2,4,0,-1,0,10,0,3,8
9,12,3,1,9,16,3,7,29
4,9,1,0,0,14,0,5,16
4,3,0,0,2,12,3,6,10
6,11,10,2,21,10,3,5,21
9,17,17,5,24,14,5,9,26
7,7,4,1,9,17,5,9,18
8,8,3,1,7,19,4,7,21
8,10,5,1,15,20,2,7,30
7,11,7,1,12,11,2,7,25
5,9,8,1,18,9,2,5,21
6,11,12,2,20,9,2,8,28
8,13,10,2,22,20,3,7,29
5,4,1,0,3,14,4,7,13
4,7,0,-1,0,13,1,5,15
9,17,17,4,24,14,5,9,26
4,6,3,1,7,11,1,2,12
5,1,1,0,0,16,0,3,28
5,12,9,1,17,11,2,4,19
6,11,10,2,19,10,1,6,24
8,12,9,1,17,10,3,7,21
6,6,3,1,8,16,5,8,15
9,15,14,4,23,11,5,9,24
8,16,16,4,25,15,4,8,26
5,10,8,1,15,10,1,6,22
5,11,11,2,20,9,1,6,21
8,12,13,1,18,12,3,9,30
8,13,11,2,20,10,3,8,23
9,14,13,4,25,20,3,8,30
7,10,8,1,11,11,1,7,26
8,14,14,5,22,12,3,8,26
4,4,0,0,1,8,1,3,17
9,15,13,4,25,20,3,8,30
6,9,8,1,16,8,1,7,27
4,7,0,-1,0,12,2,4,11
5,5,0,1,1,18,0,4,28
7,12,13,2,21,12,3,9,30
6,9,8,1,13,10,1,6,25
5,8,4,1,7,9,0,6,23
6,11,11,2,19,10,1,6,24
7,10,6,1,8,11,2,7,25
8,13,12,2,22,10,4,8,22
4,7,1,1,10,12,0,3,23
6,7,4,1,8,15,4,9,18
7,15,17,6,26,14,4,7,24
6,14,15,4,24,14,3,6,24
7,15,16,5,26,14,4,7,25
5,7,2,1,7,9,2,5,19
6,7,1,1,4,19,0,5,29
3,0,0,0,0,10,-1,2,20
9,13,12,2,21,10,4,8,24
9,16,5,0,12,16,6,9,16
6,11,12,2,20,9,2,8,28
5,9,6,1,14,11,2,4,16
8,12,11,2,22,10,4,7,22
5,8,3,1,13,7,2,5,14
9,15,3,0,6,16,5,10,17
6,3,1,0,0,16,1,4,29
9,15,6,0,13,16,5,9,16
9,13,12,3,22,11,3,8,25
9,16,5,0,11,16,6,9,16
4,5,1,0,2,9,1,3,19
9,15,15,4,24,10,4,8,23
6,11,14,3,21,10,2,8,29
8,14,5,0,11,16,5,8,16
6,6,4,1,8,16,4,8,14
6,6,2,1,8,16,4,8,15
9,13,12,3,22,10,4,8,24
4,7,2,1,11,13,0,3,23
7,9,9,1,14,17,5,9,19
7,16,17,6,26,14,4,7,24
9,17,17,4,24,14,5,9,27
8,12,9,1,19,11,3,7,22
6,9,5,1,12,8,2,6,22
3,4,0,0,3,8,1,3,15
6,9,7,1,15,9,3,7,22
9,16,8,0,16,16,6,9,17
6,10,8,1,14,10,1,6,23
6,10,8,2,18,11,3,5,21
7,9,4,1,9,10,2,7,22
5,9,7,1,10,10,0,4,23
7,4,1,0,0,17,1,5,29
9,12,5,1,11,18,3,7,29
7,4,1,0,0,17,1,5,30
6,10,9,1,19,11,3,5,21
3,7,0,0,0,9,2,5,10
4,7,3,1,10,9,1,4,17
4,6,0,-1,-1,15,-1,4,16
6,10,9,1,19,11,2,5,21
4,7,1,1,7,17,-1,4,27
4,4,0,0,3,13,3,6,10
4,6,2,1,6,9,1,4,21
6,11,10,1,18,10,1,6,24
9,13,12,2,21,10,4,8,23
3,7,0,0,1,11,1,4,12
6,8,3,1,11,8,2,5,19
6,10,8,1,17,10,3,6,21
5,8,5,1,10,9,2,6,21
6,13,10,1,18,14,3,5,21
4,0,0,0,0,12,0,3,24
7,11,8,1,17,9,3,6,20
3,6,0,-1,0,11,2,4,10
6,9,8,1,16,8,1,7,27
7,10,4,1,13,20,2,6,27
5,8,5,1,12,10,2,4,19
4,5,1,1,5,17,-1,3,27
8,13,12,2,22,10,4,8,22
6,11,11,2,19,10,1,6,24
8,12,13,2,21,12,3,10,31
6,9,6,1,14,10,2,5,21
10,14,7,1,14,17,4,8,29
8,12,9,1,20,20,3,8,30
7,11,8,1,16,10,3,6,21
5,8,6,1,15,11,2,4,21
6,11,11,2,20,11,3,5,21
2,6,3,1,12,7,1,1,8
6,10,8,1,16,10,2,7,25
6,11,10,1,17,11,1,7,24
4,6,1,1,5,9,1,4,20
7,8,3,1,7,18,4,6,19
5,9,7,1,16,11,2,4,16
7,12,12,2,18,11,2,7,26
9,14,13,4,23,10,4,9,23
6,7,2,1,4,15,3,5,16
9,13,5,1,14,17,4,7,28
7,11,8,1,16,10,3,6,21
3,6,0,-1,-1,15,-1,4,16
6,11,14,3,21,10,2,8,29
9,14,11,2,22,21,3,8,30
6,14,14,2,22,14,3,6,23
8,12,9,2,20,10,3,8,24
1,2,0,-1,0,8,0,3,8
7,12,12,2,18,11,2,7,26
4,2,0,0,-1,4,0,3,17
8,12,13,1,19,12,3,10,33
6,6,3,1,7,18,5,9,19
5,6,1,1,5,9,1,4,20
7,16,16,5,26,14,4,7,25
9,15,14,3,22,11,4,9,25
5,10,8,1,16,10,2,5,19
6,9,6,1,12,11,1,5,22
3,6,0,-1,0,12,1,4,13
5,8,2,1,9,9,2,5,20
5,7,2,1,5,10,1,5,22
5,5,0,0,0,19,0,5,28
6,14,13,2,22,15,3,6,25
6,6,3,1,8,16,4,8,18
8,13,15,4,23,13,4,10,31
8,12,13,2,21,12,3,10,32
6,11,10,1,18,10,1,7,24
8,13,14,3,22,12,3,10,30
6,13,12,2,21,14,3,5,23
8,13,15,4,23,12,3,9,31
4,6,0,-1,-1,15,-1,4,16
8,15,13,2,22,13,4,7,21
3,6,0,-1,0,11,2,4,11
7,12,10,2,20,10,3,7,19
8,12,9,1,17,9,3,7,20
7,12,14,2,21,10,2,8,28
7,15,14,2,22,15,3,7,26
7,10,8,1,17,9,3,6,20
5,7,2,1,6,9,2,5,20
7,6,1,0,1,17,1,5,30
5,5,0,1,1,18,0,4,28
4,7,3,1,7,10,1,3,15
6,9,7,1,13,11,2,7,27
3,6,0,-1,0,11,1,3,11
4,7,3,1,7,8,1,4,17
10,18,5,0,8,17,8,11,17
5,9,7,1,17,10,2,4,18
5,9,0,0,3,13,3,5,11
9,17,17,4,24,14,5,9,27
8,13,10,2,22,20,3,7,29
6,11,9,1,17,9,2,6,22
3,6,4,1,16,6,1,3,17
6,9,6,1,8,11,1,5,22
7,8,9,1,14,17,5,9,18
10,17,3,0,4,17,7,10,17
8,14,13,3,23,10,4,8,23
7,10,12,1,15,17,5,9,17
4,6,0,-1,0,12,2,4,12
8,12,13,2,20,12,3,9,30
5,8,5,1,11,9,2,6,21
8,13,11,2,20,10,4,7,22
5,5,2,0,6,15,4,8,17
8,14,4,0,10,15,4,8,15
10,15,11,1,20,21,3,9,34
3,4,0,-1,-1,14,-2,4,16
6,9,6,1,12,11,2,7,25
8,13,12,2,22,10,4,8,22
9,12,5,1,9,18,3,7,29
9,14,13,4,24,10,4,8,23
7,9,2,1,1,17,2,6,29
10,16,11,1,20,18,5,8,29
9,17,17,4,24,14,5,9,27
5,9,7,1,17,9,2,5,21
9,15,14,4,24,10,4,8,23
5,10,1,0,3,13,2,5,14
9,16,7,0,15,16,6,9,16
3,5,0,-1,0,8,2,4,7
8,13,11,2,23,20,3,7,29
9,14,13,3,22,10,4,8,23
6,6,3,1,8,16,4,8,18
5,9,1,0,1,13,3,5,12
6,10,8,2,17,11,3,5,22
4,6,1,1,6,17,-1,3,27
6,10,8,2,17,11,3,5,21
4,6,0,-1,-1,15,-1,4,16
8,9,3,1,6,17,4,7,23
6,9,3,1,7,9,2,6,20
6,12,13,3,21,11,2,7,24
7,4,1,0,0,17,1,5,30
5,7,2,1,5,10,1,5,22
5,9,6,1,14,10,2,5,20
7,9,1,0,2,14,2,5,26
8,8,3,1,6,17,4,7,23
3,5,0,-1,-1,14,-2,3,16
9,17,17,4,24,14,5,9,27
1,2,0,-1,0,9,0,3,8
3,5,1,0,4,8,1,2,12
7,10,7,1,14,11,2,7,25
4,7,1,1,8,15,0,3,24
5,8,3,0,7,9,0,6,26
5,8,5,1,12,9,2,4,17
10,17,4,0,7,17,7,10,17
7,16,17,6,26,14,4,7,24
8,12,13,1,18,12,3,10,32
7,5,1,0,1,17,1,5,30
5,10,1,0,0,14,2,6,15
6,6,5,1,9,19,5,8,16
4,5,1,0,1,8,1,3,16
8,10,5,1,6,11,2,7,25
9,14,13,3,23,10,4,8,23
7,10,7,1,15,11,2,8,27
7,10,4,1,11,20,2,6,27
6,9,6,1,12,9,2,6,23
6,7,7,1,13,17,5,8,14
2,3,0,0,-1,7,0,2,13
4,7,0,0,0,13,0,4,15
5,6,1,1,3,19,0,4,28
5,8,4,1,8,9,0,6,23
9,17,17,4,24,14,5,9,27
9,15,3,0,7,16,5,10,17
5,12,10,1,19,12,2,4,19
7,15,16,5,25,15,4,7,25
6,8,2,1,7,9,2,5,20
9,13,12,3,22,11,3,8,25
3,5,1,0,6,9,1,2,12
5,7,2,1,6,9,2,5,20
9,17,17,4,24,14,5,9,26
7,11,11,1,18,12,2,9,32
4,6,1,1,7,17,-1,3,27
5,8,5,1,12,10,2,4,19
8,12,10,2,20,10,3,8,24
7,8,2,1,4,18,3,7,22
7,10,8,1,10,11,1,7,26
5,8,5,1,13,10,2,4,20
6,14,13,2,22,15,3,6,25
5,7,2,1,8,9,1,5,20
7,9,14,5,20,18,4,9,20
5,12,10,1,19,12,2,4,19
5,10,8,1,15,10,1,6,23
6,9,8,1,16,9,2,7,24
6,8,4,1,7,11,0,6,24
4,7,3,1,10,8,1,3,16
5,9,6,1,14,10,2,5,20
6,10,3,1,11,14,2,3,17
8,12,6,1,13,16,3,6,26
5,8,5,1,12,10,2,4,19
9,17,17,4,24,14,5,9,26
5,12,10,1,19,12,2,4,19
9,15,14,5,24,11,5,9,24
4,6,2,1,4,10,1,3,20
5,8,4,1,7,10,0,6,24
6,11,11,2,21,11,3,5,21
6,8,6,1,10,11,0,6,25
4,8,0,0,1,13,2,5,13
8,13,11,2,20,10,4,7,22
6,5,2,1,7,16,4,7,15
8,13,13,2,20,11,3,9,30
5,7,2,1,7,9,2,5,19
7,11,7,1,16,8,3,6,19
7,4,1,0,0,17,1,4,29
6,2,1,0,0,16,0,4,28
8,13,15,4,23,12,4,10,31
7,10,2,1,4,16,2,5,28
4,0,0,0,0,12,0,3,23
4,7,0,0,0,12,2,4,11
3,8,0,0,0,12,1,4,13
4,6,2,1,6,10,1,3,15
4,3,0,0,0,16,-1,3,23
7,15,17,6,26,14,4,7,24
9,15,13,4,25,20,3,8,30
6,3,1,0,0,16,1,4,29
6,7,2,1,6,16,3,6,20
3,4,0,-1,-1,13,-2,3,16
6,10,10,2,21,10,3,5,19
7,15,14,2,22,15,3,7,26
5,4,0,1,0,17,-1,3,25
9,17,18,7,27,14,5,8,28
8,13,15,4,23,13,4,10,32
9,14,13,3,22,10,4,8,24
4,8,7,1,18,9,1,4,20
7,9,5,1,11,10,3,6,21
7,12,11,1,19,10,3,8,27
5,7,3,1,7,9,1,5,21
6,2,1,0,0,18,0,4,30
3,2,1,0,1,5,1,1,10
7,8,3,1,6,19,4,7,24
6,9,5,1,13,9,3,6,21
8,12,14,2,21,12,3,10,31
4,9,0,0,2,13,3,5,11
5,10,1,0,2,13,3,5,13
7,11,9,1,15,10,2,10,32
2,4,0,-1,0,11,1,3,8
9,13,11,2,22,20,3,8,30
7,10,6,1,9,11,2,7,25
8,10,1,0,3,15,2,6,28
4,7,0,0,0,12,2,4,12
7,11,9,1,16,11,3,9,29
7,9,1,0,2,13,2,6,26
5,8,5,1,13,9,2,5,20
8,12,13,1,18,12,3,10,32
8,12,14,3,21,12,3,10,30
7,10,4,1,13,20,2,6,28
4,6,0,-1,-1,15,-1,4,16
3,6,0,-1,-1,12,1,4,13
5,12,9,1,18,12,2,4,19
10,16,11,1,20,21,4,9,34
3,5,0,-1,0,11,1,4,12
5,10,8,1,14,10,1,6,23
7,10,6,1,16,9,3,7,22
7,15,15,3,24,14,3,6,24
3,5,0,-1,0,8,2,4,8
4,5,0,1,5,15,0,3,24
8,14,4,0,11,16,5,8,16
5,11,12,2,20,10,1,5,23
7,11,7,1,13,11,2,7,25
8,16,16,5,26,14,5,8,26
7,10,7,1,16,12,2,8,27
4,5,1,0,2,8,1,4,17
8,13,15,4,23,13,4,10,31
5,8,4,1,13,9,2,4,17
9,16,5,0,10,16,6,9,17
4,6,2,1,8,8,0,4,18
5,10,11,2,19,10,1,4,22
9,13,10,2,21,20,3,8,30
2,3,0,-1,-1,12,-2,3,13
3,5,0,-1,0,10,2,4,8
3,6,0,-1,0,9,2,3,6
7,10,7,1,14,10,2,6,22
7,11,13,2,21,10,2,8,28
5,10,1,0,3,12,3,5,11
5,5,0,1,3,15,0,4,24
10,15,14,4,23,12,5,9,25
7,6,1,0,1,17,2,5,30
6,14,14,2,23,14,3,6,23
6,5,1,0,4,16,4,8,16
6,7,2,1,3,15,3,5,15
8,9,5,1,8,17,4,7,22
6,10,7,1,16,9,2,6,21
8,11,15,2,17,17,5,10,17
6,13,10,1,19,13,3,5,22
3,5,1,0,5,8,1,2,12
8,11,3,1,11,14,3,6,26
8,9,3,1,7,18,4,7,25
4,5,0,1,3,15,0,3,23
7,9,11,1,15,17,5,9,17
3,8,0,0,1,11,2,4,12
9,17,17,6,26,15,5,8,26
3,3,0,0,0,7,0,2,13
7,10,14,2,16,17,5,9,17
9,14,12,3,22,11,4,8,23
6,14,15,3,24,14,3,6,24
7,9,3,1,11,19,2,5,27
7,7,3,1,6,16,3,6,19
4,4,0,0,2,8,1,3,16
8,12,13,2,21,12,3,10,32
5,9,5,1,10,9,1,5,22
7,4,1,0,0,17,1,5,30
8,13,7,1,13,17,3,7,30
9,14,7,1,15,17,3,6,27
7,12,15,3,23,10,2,8,28
8,13,11,2,22,19,3,7,29
4,6,0,1,4,15,0,3,24
5,8,5,1,12,10,2,6,22
5,8,5,1,11,9,2,6,21
5,6,0,1,5,15,1,4,24
5,7,2,1,7,9,1,5,20
7,9,3,1,11,19,1,6,29
6,7,3,1,7,10,1,5,23
4,3,0,0,0,14,0,3,22
7,15,16,5,26,14,4,7,22
4,8,5,2,16,10,2,3,14
6,9,6,1,12,11,2,7,25
6,7,2,1,6,9,2,5,20
7,12,15,3,22,10,2,8,29
2,6,0,-1,0,8,2,3,6
5,8,2,1,9,9,2,5,20
7,6,1,0,1,16,2,5,30
7,15,16,5,25,14,3,6,25
4,6,1,1,9,12,0,3,23
7,10,7,1,13,10,3,6,22
5,12,10,1,19,12,2,4,20
10,16,12,1,20,21,4,9,34
5,5,1,0,-1,9,0,4,20
5,9,8,1,15,10,0,5,23
6,10,9,2,19,11,3,5,21
7,5,1,0,0,17,1,5,30
7,11,9,1,18,11,3,7,22
5,10,8,1,14,10,1,6,23
8,14,4,0,10,15,4,8,15
5,7,2,1,7,9,2,5,19
9,17,16,5,25,15,5,8,26
7,11,9,1,18,11,3,7,22
3,6,0,-1,0,9,2,4,9
5,8,4,1,7,9,0,6,23
7,8,3,1,6,18,4,7,21
6,10,9,2,19,11,3,5,21
5,9,0,0,2,14,2,5,13
3,5,0,-1,-1,11,1,4,11
7,9,3,1,12,19,2,6,28
7,9,1,0,2,15,2,6,27
6,8,2,1,7,9,2,5,20
7,10,4,1,13,19,2,6,27
8,16,18,7,27,14,4,8,26
8,13,6,1,14,17,3,6,26
9,13,12,3,22,11,3,8,25
5,10,1,0,4,14,2,5,14
3,8,0,0,1,11,2,4,12
4,6,2,1,7,8,0,4,18
4,5,0,1,3,15,0,3,23
7,10,8,1,11,11,1,7,26
5,7,2,1,4,10,1,4,21
6,10,9,2,18,11,3,5,21
7,4,1,0,0,17,1,5,29
6,9,3,1,8,10,2,6,21
7,8,3,1,7,17,4,7,23
7,12,13,2,21,12,3,10,30
3,8,6,1,15,6,1,4,17
2,5,0,-1,0,8,2,4,7
8,13,10,2,22,20,3,7,29
7,9,4,1,8,10,2,6,21
5,8,2,1,9,9,2,5,20
10,16,12,1,20,21,4,9,34
7,11,13,2,21,11,2,9,31
5,6,2,1,6,9,1,4,21
6,12,12,2,20,10,2,7,24
8,13,16,6,25,12,3,10,31
3,5,1,0,3,9,0,2,14
7,16,16,4,25,15,4,7,22
6,8,3,1,9,9,2,5,20
4,5,1,0,2,8,1,4,18
7,5,1,0,0,17,1,5,30
8,13,11,2,20,10,3,8,23
9,14,7,1,14,18,4,8,29
6,9,4,1,9,9,2,6,21
7,10,2,1,3,16,2,5,26
9,14,12,2,21,11,4,8,24
6,7,2,1,4,16,3,5,18
6,14,15,4,24,14,3,6,24
8,13,11,2,20,11,4,7,22
8,11,2,1,4,17,2,6,29
8,12,12,3,23,10,3,7,23
9,13,13,5,24,11,3,8,25
5,8,4,1,10,9,2,4,20
9,13,12,3,22,11,3,8,25
9,17,17,5,24,14,5,9,26
5,8,4,1,14,10,2,5,20
8,13,15,4,23,12,3,10,31
3,5,2,1,5,10,1,2,13
6,7,2,1,4,15,3,5,18
6,10,9,2,19,11,3,5,21
7,13,13,4,22,11,2,8,26
4,6,1,1,7,16,0,3,25
9,14,12,3,22,10,4,8,23
6,9,11,1,15,17,5,9,17
5,8,3,1,7,9,0,6,23
6,8,2,0,6,10,2,6,21
7,12,14,2,21,11,2,9,31
6,12,14,5,23,10,1,7,25
3,6,1,-1,-1,14,-2,4,16
7,10,6,1,16,18,2,6,27
1,2,0,-1,-1,8,0,3,7
5,12,10,1,18,13,3,5,20
8,12,10,2,20,10,3,7,19
7,11,8,1,13,11,2,7,24
6,11,12,2,21,9,1,8,28
6,14,14,2,23,14,3,6,23
8,12,4,1,9,17,2,7,29
5,7,1,0,5,6,1,5,19
7,11,8,1,16,10,3,6,21
9,17,17,4,24,14,5,9,26
